ID,Reference,Verse,Notes,NoteFonts,Residue
277,Acts 8:24,,,,
278,Acts 8:25,,,,
279,Acts 8:26,,,,
280,Acts 8:27,,,,
281,Acts 8:28,,,,
282,Acts 8:29,,,,
283,Acts 8:30,,,,
284,Acts 8:31,,,,
285,Acts 8:32,,,,
286,Acts 8:33,,,,
287,Acts 8:34,,,,
288,Acts 8:35,,,,
289,Acts 8:36,,,,
290,Acts 8:37,,,,
291,Acts 8:38,,,,
292,Acts 8:39,,,,
293,Acts 8:40,,,,
294,Acts 9:1,,,,
295,Acts 9:2,,,,
296,Acts 9:3,,,,
297,Acts 9:4,,,,
298,Acts 9:5,,,,
299,Acts 9:6,,,,
300,Acts 9:7,,,,
301,Acts 9:8,,,,
302,Acts 9:9,,,,
303,Acts 9:10,,,,
304,Acts 9:11,,,,
305,Acts 9:12,,,,
306,Acts 9:13,,,,
307,Acts 9:14,,,,
308,Acts 9:15,,,,
309,Acts 9:16,,,,
310,Acts 9:17,,,,
311,Acts 9:18,,,,
312,Acts 9:19,,,,
313,Acts 9:20,,,,
314,Acts 9:21,,,,
315,Acts 9:22,,,,
316,Acts 9:23,,,,
317,Acts 9:24,,,,
318,Acts 9:25,,,,
319,Acts 9:26,,,,
320,Acts 9:27,,,,
321,Acts 9:28,,,,
322,Acts 9:29,,,,
323,Acts 9:30,,,,
324,Acts 9:31,,,,
325,Acts 9:32,,,,
326,Acts 9:33,,,,
327,Acts 9:34,,,,
328,Acts 9:35,,,,
329,Acts 9:36,,,,
330,Acts 9:37,,,,
331,Acts 9:38,,,,
332,Acts 9:39,,,,
333,Acts 9:40,,,,
334,Acts 9:41,,,,
335,Acts 9:42,,,,
336,Acts 9:43,,,,
337,Acts 10:1,,,,
338,Acts 10:2,,,,
339,Acts 10:3,,,,
340,Acts 10:4,,,,
341,Acts 10:5,,,,
342,Acts 10:6,,,,
343,Acts 10:7,,,,
344,Acts 10:8,,,,
345,Acts 10:9,,,,
346,Acts 10:10,,,,
347,Acts 10:11,,,,
348,Acts 10:12,,,,
349,Acts 10:13,,,,
350,Acts 10:14,,,,
351,Acts 10:15,,,,
352,Acts 10:16,,,,
353,Acts 10:17,,,,
354,Acts 10:18,,,,
355,Acts 10:19,,,,
356,Acts 10:20,,,,
357,Acts 10:21,,,,
358,Acts 10:22,,,,
359,Acts 10:23,,,,
360,Acts 10:24,,,,
361,Acts 10:25,,,,
362,Acts 10:26,,,,
363,Acts 10:27,,,,
364,Acts 10:28,,,,
365,Acts 10:29,,,,
366,Acts 10:30,,,,
367,Acts 10:31,,,,
368,Acts 10:32,,,,
369,Acts 10:33,,,,
370,Acts 10:34,,,,
371,Acts 10:35,,,,
372,Acts 10:36,,,,
373,Acts 10:37,,,,
374,Acts 10:38,,,,
375,Acts 10:39,,,,
376,Acts 10:40,,,,
377,Acts 10:41,,,,
378,Acts 10:42,,,,
379,Acts 10:43,,,,
380,Acts 10:44,,,,
381,Acts 10:45,,,,
382,Acts 10:46,,,,
383,Acts 10:47,,,,
384,Acts 10:48,,,,
385,Acts 11:1,,,,
386,Acts 11:2,,,,
387,Acts 11:3,,,,
388,Acts 11:4,,,,
389,Acts 11:5,,,,
390,Acts 11:6,,,,
391,Acts 11:7,,,,
392,Acts 11:8,,,,
393,Acts 11:9,,,,
394,Acts 11:10,,,,
395,Acts 11:11,,,,
396,Acts 11:12,,,,
397,Acts 11:13,,,,
398,Acts 11:14,,,,
399,Acts 11:15,,,,
400,Acts 11:16,,,,
401,Acts 11:17,,,,
402,Acts 11:18,,,,
403,Acts 11:19,,,,
404,Acts 11:20,,,,
405,Acts 11:21,,,,
406,Acts 11:22,,,,
407,Acts 11:23,,,,
408,Acts 11:24,,,,
409,Acts 11:25,,,,
410,Acts 11:26,,,,
411,Acts 11:27,,,,
412,Acts 11:28,,,,
413,Acts 11:29,,,,
414,Acts 11:30,,,,
415,Acts 12:1,,,,
416,Acts 12:2,,,,
417,Acts 12:3,,,,
418,Acts 12:4,,,,
419,Acts 12:5,,,,
420,Acts 12:6,,,,
421,Acts 12:7,,,,
422,Acts 12:8,,,,
423,Acts 12:9,,,,
424,Acts 12:10,,,,
425,Acts 12:11,,,,
426,Acts 12:12,,,,
427,Acts 12:13,,,,
428,Acts 12:14,,,,
429,Acts 12:15,,,,
430,Acts 12:16,,,,
431,Acts 12:17,,,,
432,Acts 12:18,,,,
433,Acts 12:19,,,,
434,Acts 12:20,,,,
435,Acts 12:21,,,,
436,Acts 12:22,,,,
437,Acts 12:23,,,,
438,Acts 12:24,,,,
439,Acts 12:25,,,,
440,Acts 13:1,,,,
441,Acts 13:2,,,,
442,Acts 13:3,,,,
443,Acts 13:4,,,,
444,Acts 13:5,,,,
445,Acts 13:6,,,,
446,Acts 13:7,,,,
447,Acts 13:8,,,,
448,Acts 13:9,,,,
449,Acts 13:10,,,,
450,Acts 13:11,,,,
451,Acts 13:12,,,,
452,Acts 13:13,,,,
453,Acts 13:14,,,,
454,Acts 13:15,,,,
455,Acts 13:16,,,,
456,Acts 13:17,,,,
457,Acts 13:18,,,,
458,Acts 13:19,,,,
459,Acts 13:20,,,,
460,Acts 13:21,,,,
461,Acts 13:22,,,,
462,Acts 13:23,,,,
463,Acts 13:24,,,,
464,Acts 13:25,,,,
465,Acts 13:26,,,,
466,Acts 13:27,,,,
467,Acts 13:28,,,,
468,Acts 13:29,,,,
469,Acts 13:30,,,,
470,Acts 13:31,,,,
471,Acts 13:32,,,,
472,Acts 13:33,,,,
473,Acts 13:34,,,,
474,Acts 13:35,,,,
475,Acts 13:36,,,,
476,Acts 13:37,,,,
477,Acts 13:38,,,,
478,Acts 13:39,,,,
479,Acts 13:40,,,,
480,Acts 13:41,,,,
481,Acts 13:42,,,,
482,Acts 13:43,,,,
483,Acts 13:44,,,,
484,Acts 13:45,,,,
485,Acts 13:46,,,,
486,Acts 13:47,,,,
487,Acts 13:48,,,,
488,Acts 13:49,,,,
489,Acts 13:50,,,,
490,Acts 13:51,,,,
491,Acts 13:52,,,,
492,Acts 14:1,,,,
493,Acts 14:2,,,,
494,Acts 14:3,,,,
495,Acts 14:4,,,,
496,Acts 14:5,,,,
497,Acts 14:6,,,,
498,Acts 14:7,,,,
499,Acts 14:8,,,,
500,Acts 14:9,,,,
501,Acts 14:10,,,,
502,Acts 14:11,,,,
503,Acts 14:12,,,,
504,Acts 14:13,,,,
505,Acts 14:14,,,,
506,Acts 14:15,,,,
507,Acts 14:16,,,,
508,Acts 14:17,,,,
509,Acts 14:18,,,,
510,Acts 14:19,,,,
511,Acts 14:20,,,,
512,Acts 14:21,,,,
513,Acts 14:22,,,,
514,Acts 14:23,,,,
515,Acts 14:24,,,,
516,Acts 14:25,,,,
517,Acts 14:26,,,,
518,Acts 14:27,,,,
519,Acts 14:28,,,,
520,Acts 15:1,,,,
521,Acts 15:2,,,,
522,Acts 15:3,,,,
523,Acts 15:4,,,,
524,Acts 15:5,,,,
525,Acts 15:6,,,,
526,Acts 15:7,,,,
527,Acts 15:8,,,,
528,Acts 15:9,,,,
529,Acts 15:10,,,,
530,Acts 15:11,,,,
531,Acts 15:12,,,,
532,Acts 15:13,,,,
533,Acts 15:14,,,,
534,Acts 15:15,,,,
535,Acts 15:16,,,,
536,Acts 15:17,,,,
537,Acts 15:18,,,,
538,Acts 15:19,,,,
539,Acts 15:20,,,,
540,Acts 15:21,,,,
541,Acts 15:22,,,,
542,Acts 15:23,,,,
543,Acts 15:24,,,,
544,Acts 15:25,,,,
545,Acts 15:26,,,,
546,Acts 15:27,,,,
547,Acts 15:28,,,,
548,Acts 15:29,,,,
549,Acts 15:30,,,,
550,Acts 15:31,,,,
551,Acts 15:32,,,,
552,Acts 15:33,,,,
553,Acts 15:34,,,,
554,Acts 15:35,,,,
555,Acts 15:36,,,,
556,Acts 15:37,,,,
557,Acts 15:38,,,,
558,Acts 15:39,,,,
559,Acts 15:40,,,,
560,Acts 15:41,,,,
561,Acts 16:1,,,,
562,Acts 16:2,,,,
563,Acts 16:3,,,,
564,Acts 16:4,,,,
565,Acts 16:5,,,,
566,Acts 16:6,,,,
567,Acts 16:7,,,,
568,Acts 16:8,,,,
569,Acts 16:9,,,,
570,Acts 16:10,,,,
571,Acts 16:11,,,,
572,Acts 16:12,,,,
573,Acts 16:13,,,,
574,Acts 16:14,,,,
575,Acts 16:15,,,,
576,Acts 16:16,,,,
577,Acts 16:17,,,,
578,Acts 16:18,,,,
579,Acts 16:19,,,,
580,Acts 16:20,,,,
581,Acts 16:21,,,,
582,Acts 16:22,,,,
583,Acts 16:23,,,,
584,Acts 16:24,,,,
585,Acts 16:25,,,,
586,Acts 16:26,,,,
587,Acts 16:27,,,,
588,Acts 16:28,,,,
589,Acts 16:29,,,,
590,Acts 16:30,,,,
591,Acts 16:31,,,,
592,Acts 16:32,,,,
593,Acts 16:33,,,,
594,Acts 16:34,,,,
595,Acts 16:35,,,,
596,Acts 16:36,,,,
597,Acts 16:37,,,,
598,Acts 16:38,,,,
599,Acts 16:39,,,,
600,Acts 16:40,,,,
601,Acts 17:1,,,,
602,Acts 17:2,,,,
603,Acts 17:3,,,,
604,Acts 17:4,,,,
605,Acts 17:5,,,,
606,Acts 17:6,,,,
607,Acts 17:7,,,,
608,Acts 17:8,,,,
609,Acts 17:9,,,,
610,Acts 17:10,,,,
611,Acts 17:11,,,,
612,Acts 17:12,,,,
613,Acts 17:13,,,,
614,Acts 17:14,,,,
615,Acts 17:15,,,,
616,Acts 17:16,,,,
617,Acts 17:17,,,,
618,Acts 17:18,,,,
619,Acts 17:19,,,,
620,Acts 17:20,,,,
621,Acts 17:21,,,,
622,Acts 17:22,,,,
623,Acts 17:23,,,,
624,Acts 17:24,,,,
625,Acts 17:25,,,,
626,Acts 17:26,,,,
627,Acts 17:27,,,,
628,Acts 17:28,,,,
629,Acts 17:29,,,,
630,Acts 17:30,,,,
631,Acts 17:31,,,,
632,Acts 17:32,,,,
633,Acts 17:33,,,,
634,Acts 17:34,,,,
635,Acts 18:1,,,,
636,Acts 18:2,,,,
637,Acts 18:3,,,,
638,Acts 18:4,,,,
639,Acts 18:5,,,,
640,Acts 18:6,,,,
641,Acts 18:7,,,,
642,Acts 18:8,,,,
643,Acts 18:9,,,,
644,Acts 18:10,,,,
645,Acts 18:11,,,,
646,Acts 18:12,,,,
647,Acts 18:13,,,,
648,Acts 18:14,,,,
649,Acts 18:15,,,,
650,Acts 18:16,,,,
651,Acts 18:17,,,,
652,Acts 18:18,,,,
653,Acts 18:19,,,,
654,Acts 18:20,,,,
655,Acts 18:21,,,,
656,Acts 18:22,,,,
657,Acts 18:23,,,,
658,Acts 18:24,,,,
659,Acts 18:25,,,,
660,Acts 18:26,,,,
661,Acts 18:27,,,,
662,Acts 18:28,,,,
663,Acts 19:1,,,,
664,Acts 19:2,,,,
665,Acts 19:3,,,,
666,Acts 19:4,,,,
667,Acts 19:5,,,,
668,Acts 19:6,,,,
669,Acts 19:7,,,,
670,Acts 19:8,,,,
671,Acts 19:9,,,,
672,Acts 19:10,,,,
673,Acts 19:11,,,,
674,Acts 19:12,,,,
675,Acts 19:13,,,,
676,Acts 19:14,,,,
677,Acts 19:15,,,,
678,Acts 19:16,,,,
679,Acts 19:17,,,,
680,Acts 19:18,,,,
681,Acts 19:19,,,,
682,Acts 19:20,,,,
683,Acts 19:21,,,,
684,Acts 19:22,,,,
685,Acts 19:23,,,,
686,Acts 19:24,,,,
687,Acts 19:25,,,,
688,Acts 19:26,,,,
689,Acts 19:27,,,,
690,Acts 19:28,,,,
691,Acts 19:29,,,,
692,Acts 19:30,,,,
693,Acts 19:31,,,,
694,Acts 19:32,,,,
695,Acts 19:33,,,,
696,Acts 19:34,,,,
697,Acts 19:35,,,,
698,Acts 19:36,,,,
699,Acts 19:37,,,,
700,Acts 19:38,,,,
701,Acts 19:39,,,,
702,Acts 19:40,,,,
703,Acts 19:41,,,,
704,Acts 20:1,,,,
705,Acts 20:2,,,,
706,Acts 20:3,,,,
707,Acts 20:4,,,,
708,Acts 20:5,,,,
709,Acts 20:6,,,,
710,Acts 20:7,,,,
711,Acts 20:8,,,,
712,Acts 20:9,,,,
713,Acts 20:10,,,,
714,Acts 20:11,,,,
715,Acts 20:12,,,,
716,Acts 20:13,,,,
717,Acts 20:14,,,,
718,Acts 20:15,,,,
719,Acts 20:16,,,,
720,Acts 20:17,,,,
721,Acts 20:18,,,,
722,Acts 20:19,,,,
723,Acts 20:20,,,,
724,Acts 20:21,,,,
725,Acts 20:22,,,,
726,Acts 20:23,,,,
727,Acts 20:24,,,,
728,Acts 20:25,,,,
729,Acts 20:26,,,,
730,Acts 20:27,,,,
731,Acts 20:28,,,,
732,Acts 20:29,,,,
733,Acts 20:30,,,,
734,Acts 20:31,,,,
735,Acts 20:32,,,,
736,Acts 20:33,,,,
737,Acts 20:34,,,,
738,Acts 20:35,,,,
739,Acts 20:36,,,,
740,Acts 20:37,,,,
741,Acts 20:38,,,,
742,Acts 21:1,,,,
743,Acts 21:2,,,,
744,Acts 21:3,,,,
745,Acts 21:4,,,,
746,Acts 21:5,,,,
747,Acts 21:6,,,,
748,Acts 21:7,,,,
749,Acts 21:8,,,,
750,Acts 21:9,,,,
751,Acts 21:10,,,,
752,Acts 21:11,,,,
753,Acts 21:12,,,,
754,Acts 21:13,,,,
755,Acts 21:14,,,,
756,Acts 21:15,,,,
757,Acts 21:16,,,,
758,Acts 21:17,,,,
759,Acts 21:18,,,,
760,Acts 21:19,,,,
761,Acts 21:20,,,,
762,Acts 21:21,,,,
763,Acts 21:22,,,,
764,Acts 21:23,,,,
765,Acts 21:24,,,,
766,Acts 21:25,,,,
767,Acts 21:26,,,,
768,Acts 21:27,,,,
769,Acts 21:28,,,,
770,Acts 21:29,,,,
771,Acts 21:30,,,,
772,Acts 21:31,,,,
773,Acts 21:32,,,,
774,Acts 21:33,,,,
775,Acts 21:34,,,,
776,Acts 21:35,,,,
777,Acts 21:36,,,,
778,Acts 21:37,,,,
779,Acts 21:38,,,,
780,Acts 21:39,,,,
781,Acts 21:40,,,,
782,Acts 22:1,,,,
783,Acts 22:2,,,,
784,Acts 22:3,,,,
785,Acts 22:4,,,,
786,Acts 22:5,,,,
787,Acts 22:6,,,,
788,Acts 22:7,,,,
789,Acts 22:8,,,,
790,Acts 22:9,,,,
791,Acts 22:10,,,,
792,Acts 22:11,,,,
793,Acts 22:12,,,,
794,Acts 22:13,,,,
795,Acts 22:14,,,,
796,Acts 22:15,,,,
797,Acts 22:16,,,,
798,Acts 22:17,,,,
799,Acts 22:18,,,,
800,Acts 22:19,,,,
801,Acts 22:20,,,,
802,Acts 22:21,,,,
803,Acts 22:22,,,,
804,Acts 22:23,,,,
805,Acts 22:24,,,,
806,Acts 22:25,,,,
807,Acts 22:26,,,,
808,Acts 22:27,,,,
809,Acts 22:28,,,,
810,Acts 22:29,,,,
811,Acts 22:30,,,,
812,Acts 23:1,,,,
813,Acts 23:2,,,,
814,Acts 23:3,,,,
815,Acts 23:4,,,,
816,Acts 23:5,,,,
817,Acts 23:6,,,,
818,Acts 23:7,,,,
819,Acts 23:8,,,,
820,Acts 23:9,,,,
821,Acts 23:10,,,,
822,Acts 23:11,,,,
823,Acts 23:12,,,,
824,Acts 23:13,,,,
825,Acts 23:14,,,,
826,Acts 23:15,,,,
827,Acts 23:16,,,,
828,Acts 23:17,,,,
829,Acts 23:18,,,,
830,Acts 23:19,,,,
831,Acts 23:20,,,,
832,Acts 23:21,,,,
833,Acts 23:22,,,,
834,Acts 23:23,,,,
835,Acts 23:24,,,,
836,Acts 23:25,,,,
837,Acts 23:26,,,,
838,Acts 23:27,,,,
839,Acts 23:28,,,,
840,Acts 23:29,,,,
841,Acts 23:30,,,,
842,Acts 23:31,,,,
843,Acts 23:32,,,,
844,Acts 23:33,,,,
845,Acts 23:34,,,,
846,Acts 23:35,,,,
847,Acts 24:1,,,,
848,Acts 24:2,,,,
849,Acts 24:3,,,,
850,Acts 24:4,,,,
851,Acts 24:5,,,,
852,Acts 24:6,,,,
853,Acts 24:7,,,,
854,Acts 24:8,,,,
855,Acts 24:9,,,,
856,Acts 24:10,,,,
857,Acts 24:11,,,,
858,Acts 24:12,,,,
859,Acts 24:13,,,,
860,Acts 24:14,,,,
861,Acts 24:15,,,,
862,Acts 24:16,,,,
863,Acts 24:17,,,,
864,Acts 24:18,,,,
865,Acts 24:19,,,,
866,Acts 24:20,,,,
867,Acts 24:21,,,,
868,Acts 24:22,,,,
869,Acts 24:23,,,,
870,Acts 24:24,,,,
871,Acts 24:25,,,,
872,Acts 24:26,,,,
873,Acts 24:27,,,,
874,Acts 25:1,,,,
875,Acts 25:2,,,,
876,Acts 25:3,,,,
877,Acts 25:4,,,,
878,Acts 25:5,,,,
879,Acts 25:6,,,,
880,Acts 25:7,,,,
881,Acts 25:8,,,,
882,Acts 25:9,,,,
883,Acts 25:10,,,,
884,Acts 25:11,,,,
885,Acts 25:12,,,,
886,Acts 25:13,,,,
887,Acts 25:14,,,,
888,Acts 25:15,,,,
889,Acts 25:16,,,,
890,Acts 25:17,,,,
891,Acts 25:18,,,,
892,Acts 25:19,,,,
893,Acts 25:20,,,,
894,Acts 25:21,,,,
895,Acts 25:22,,,,
896,Acts 25:23,,,,
897,Acts 25:24,,,,
898,Acts 25:25,,,,
899,Acts 25:26,,,,
900,Acts 25:27,,,,
901,Acts 26:1,,,,
902,Acts 26:2,,,,
903,Acts 26:3,,,,
904,Acts 26:4,,,,
905,Acts 26:5,,,,
906,Acts 26:6,,,,
907,Acts 26:7,,,,
908,Acts 26:8,,,,
909,Acts 26:9,,,,
910,Acts 26:10,,,,
911,Acts 26:11,,,,
912,Acts 26:12,,,,
913,Acts 26:13,,,,
914,Acts 26:14,,,,
915,Acts 26:15,,,,
916,Acts 26:16,,,,
917,Acts 26:17,,,,
918,Acts 26:18,,,,
919,Acts 26:19,,,,
920,Acts 26:20,,,,
921,Acts 26:21,,,,
922,Acts 26:22,,,,
923,Acts 26:23,,,,
924,Acts 26:24,,,,
925,Acts 26:25,,,,
926,Acts 26:26,,,,
927,Acts 26:27,,,,
928,Acts 26:28,,,,
929,Acts 26:29,,,,
930,Acts 26:30,,,,
931,Acts 26:31,,,,
932,Acts 26:32,,,,
933,Acts 27:1,,,,
934,Acts 27:2,,,,
935,Acts 27:3,,,,
936,Acts 27:4,,,,
937,Acts 27:5,,,,
938,Acts 27:6,,,,
939,Acts 27:7,,,,
940,Acts 27:8,,,,
941,Acts 27:9,,,,
942,Acts 27:10,,,,
943,Acts 27:11,,,,
944,Acts 27:12,,,,
945,Acts 27:13,,,,
946,Acts 27:14,,,,
947,Acts 27:15,,,,
948,Acts 27:16,,,,
949,Acts 27:17,,,,
950,Acts 27:18,,,,
951,Acts 27:19,,,,
952,Acts 27:20,,,,
953,Acts 27:21,,,,
954,Acts 27:22,,,,
955,Acts 27:23,,,,
956,Acts 27:24,,,,
957,Acts 27:25,,,,
958,Acts 27:26,,,,
959,Acts 27:27,,,,
960,Acts 27:28,,,,
961,Acts 27:29,,,,
962,Acts 27:30,,,,
963,Acts 27:31,,,,
964,Acts 27:32,,,,
965,Acts 27:33,,,,
966,Acts 27:34,,,,
967,Acts 27:35,,,,
968,Acts 27:36,,,,
969,Acts 27:37,,,,
970,Acts 27:38,,,,
971,Acts 27:39,,,,
972,Acts 27:40,,,,
973,Acts 27:41,,,,
974,Acts 27:42,,,,
975,Acts 27:43,,,,
976,Acts 27:44,,,,
977,Acts 28:1,,,,
978,Acts 28:2,,,,
979,Acts 28:3,,,,
980,Acts 28:4,,,,
981,Acts 28:5,,,,
982,Acts 28:6,,,,
983,Acts 28:7,,,,
984,Acts 28:8,,,,
985,Acts 28:9,,,,
986,Acts 28:10,,,,
987,Acts 28:11,,,,
988,Acts 28:12,,,,
989,Acts 28:13,,,,
990,Acts 28:14,,,,
991,Acts 28:15,,,,
992,Acts 28:16,,,,
993,Acts 28:17,,,,
994,Acts 28:18,,,,
995,Acts 28:19,,,,
996,Acts 28:20,,,,
997,Acts 28:21,,,,
998,Acts 28:22,,,,
999,Acts 28:23,,,,
1000,Acts 28:24,,,,
1001,Acts 28:25,,,,
1002,Acts 28:26,,,,
1003,Acts 28:27,,,,
1004,Acts 28:28,,,,
1005,Acts 28:29,,,,
1006,Acts 28:30,,,,
1007,Acts 28:31,,,,
5,Acts 1:5,John baptized people with water. But after a few days you'll be baptized with the Holy Spirit.”~!~(NP John ) (VP baptiz+ed[Past_Tense] ) (NP people ) (NP with water ) . but (NP after (AdjP few ) some[Pre-Nominal] days ) (NP you ) (VP will_be[Pre-Verbal] baptiz+ed[Past_Tense] ) (NP with the[Pre-Nominal] Holy_Spirit ) . ” ,,,
8,Acts 1:8,"But the Holy Spirit will come to you and give power to you. You'll tell people about me. You'll tell all of the people who live in Jerusalem, all of the people who live in Judea, all of the people who live in Samaria, and all of the people who live on the earth about me.”~!~but (NP the[Pre-Nominal] Holy_Spirit ) (VP will[Pre-Verbal] come ) (NP to you ) [ and (NP ) (VP give ) (NP power ) (NP to you ) ] . (NP you ) (VP will[Pre-Verbal] tell ) (NP people ) (NP about me ) . (NP you ) (VP will[Pre-Verbal] tell ) (NP (AdjP all of ) the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP live ) (NP in Jerusalem ) ] , ) (NP (AdjP all of ) the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP live ) (NP in Judea ) ] , ) (NP (AdjP all of ) the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP live ) (NP in Samaria ) ] , ) (NP and (AdjP all of ) the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP live ) (NP on the[Pre-Nominal] earth ) ] ) (NP about me ) . ” ",,,
14,Acts 1:14,"All of these apostles were in that room. They were always praying. Certain women also were with these apostles. And Mary, who was Jesus' mother, and his younger brothers also were in that room with the apostles.~!~(NP (AdjP all of ) these[Pre-Nominal] apostle+s[Plural] ) (VP were ) (NP in that[Pre-Nominal] room ) . (NP they ) (VP were[Pre-Verbal] (AdvP always ) pray+ing[Participle] ) . (NP (AdjP certain ) women (AdvP also ) ) (VP were ) (NP with these[Pre-Nominal] apostle+s[Plural] ) . and (NP Mary [ , (NP who ) (NP (NP ) ) (VP was ) (NP (NP _ Jesus+`[Saxon_Genitive] ) mother ) , ] ) (NP and (NP _ his ) younger[Lexical_Adjective] brother+s[Plural] ) (VP (AdvP also ) were ) (NP in that[Pre-Nominal] room ) (NP with the[Pre-Nominal] apostle+s[Plural] ) . ",,,
17,Acts 1:17,Judas served Jesus with us. The Holy Spirit said that Judas will lead men to Jesus so that they could arrest him.”~!~(NP Judas ) (VP serv+ed[Past_Tense] ) (NP Jesus ) (NP with us ) . (NP the[Pre-Nominal] Holy_Spirit ) (VP said ) [ that[Complementizer] (NP Judas ) (VP will[Pre-Verbal] lead ) (NP men ) (NP to Jesus ) [ so_that (NP they ) (VP could[Pre-Verbal] arrest ) (NP him ) ] ] . ” ,,,
23,Acts 1:23,So the apostles told two men to stand in front of the people. One man's name was Joseph. People called that man ‘Barsabbas’. They also called that man ‘Justus’. And the other man's name was Matthias.~!~so (NP the[Pre-Nominal] apostle+s[Plural] ) (VP told ) (NP (AdjP two ) men ) [ (NP ) (VP to[Pre-Verbal] stand ) (NP in_front_of the[Pre-Nominal] people ) ] . (NP (NP _ (AdjP one ) man+`s[Saxon_Genitive] ) name ) (VP was ) (NP Joseph ) . (NP people ) (VP call+ed[Past_Tense] ) (NP that[Pre-Nominal] man ) (NP ‘ Barsabbas ’ ) . (NP they ) (VP (AdvP also ) call+ed[Past_Tense] ) (NP that[Pre-Nominal] man ) (NP ‘ Justus ’ ) . and (NP (NP _ the[Pre-Nominal] (AdjP other ) man+`s[Saxon_Genitive] ) name ) (VP was ) (NP Matthias ) . ,,,
2,Acts 1:2,"At that time Jesus did all of these things. At that time that he is born at that time that he is carried to heaven before Jesus went to heaven, he talked to the apostles that he chose. The Holy Spirit helped Jesus tell these apostles about the things that they should do.~!~at_that_time (NP Jesus ) (VP did ) (NP (AdjP all of ) these[Pre-Nominal] thing+s[Plural] ) . [ at_that_time that[Relativizer] (NP he ) (VP is born[Verbal_Adjective_in_VP] ) ] [ at_that_time that[Relativizer] (NP he ) (VP is[Pre-Verbal] carr+ied[Past_Tense] ) (NP to heaven ) ] [ before (NP Jesus ) (VP went ) (NP to heaven ) , ] (NP he ) (VP talk+ed[Past_Tense] ) (NP to the[Pre-Nominal] apostle+s[Plural] [ that[Relativizer] (NP he ) (VP chose ) (NP ) ] ) . (NP the[Pre-Nominal] Holy_Spirit ) (VP help+ed[Past_Tense] ) (NP Jesus ) [ (NP ) (VP tell ) (NP these[Pre-Nominal] apostle+s[Plural] ) (NP about the[Pre-Nominal] thing+s[Plural] [ that[Relativizer] (NP they ) (VP should[Pre-Verbal] do ) (NP ) ] ) ] . ",,,
29,Acts 2:3,The disciples will continue telling people about Jesus until he returns to the earth. So the Spirit came to Jesus' disciples in Jerusalem. And the disciples became like a new temple. Earlier the prophets promised the Israelites that these things would happen.~!~(NP the[Pre-Nominal] disciple+s[Plural] ) (VP will_continue[Pre-Verbal] tell+ing[Participle] ) (NP people ) (NP about Jesus ) [ until (NP he ) (VP return+s[Third_Singular_Present] ) (NP to the[Pre-Nominal] earth ) ] . so (NP the[Pre-Nominal] Spirit ) (VP came ) (NP to (NP _ Jesus+`[Saxon_Genitive] ) disciple+s[Plural] ) (NP in Jerusalem ) . and (NP the[Pre-Nominal] disciple+s[Plural] ) (VP became ) (NP like a[Pre-Nominal] (AdjP new ) temple ) . (AdvP earlier ) (NP the[Pre-Nominal] prophet+s[Plural] ) (VP promis+ed[Past_Tense] ) (NP the[Pre-Nominal] Israelite+s[Plural] ) [ that[Complementizer] (NP these[Pre-Nominal] thing+s[Plural] ) (VP would[Pre-Verbal] happen ) ] . The disciples will continue telling people about Jesus until he returns to the earth. So the Spirit came to Jesus' disciples in Jerusalem. And the disciples became like a new temple. Earlier the prophets promised the Israelites that these things would happen.~!~(NP the[Pre-Nominal] disciple+s[Plural] ) (VP will_continue[Pre-Verbal] tell+ing[Participle] ) (NP people ) (NP about Jesus ) [ until (NP he ) (VP return+s[Third_Singular_Present] ) (NP to the[Pre-Nominal] earth ) ] . so (NP the[Pre-Nominal] Spirit ) (VP came ) (NP to (NP _ Jesus+`[Saxon_Genitive] ) disciple+s[Plural] ) (NP in Jerusalem ) . and (NP the[Pre-Nominal] disciple+s[Plural] ) (VP became ) (NP like a[Pre-Nominal] (AdjP new ) temple ) . (AdvP earlier ) (NP the[Pre-Nominal] prophet+s[Plural] ) (VP promis+ed[Past_Tense] ) (NP the[Pre-Nominal] Israelite+s[Plural] ) [ that[Complementizer] (NP these[Pre-Nominal] thing+s[Plural] ) (VP would[Pre-Verbal] happen ) ] . ,,,
