ID,Roots,Glosses,Occurrences,Comments,LN Base,LN Sense,LN Gloss,LN Definition,LN Note,LN Tag,Categories,Examples,Exhaustive Examples,Level,Expansion Rule,Expansion Rule Status,ParentID,Brief Gloss,Linguists Assistant
378001,pursue,,2,,,0,complex - to chase or follow someone in order to catch them and attack them; always paired with a word like 'follow' or 'chase'.,,,,AB__e____,"4,1,35,5|(NPA|person|)|(VP|pursue|)|(NPP|Jacob|)|~The people pursued Jacob.4,1,14,14|(NPA|Abram|)|(VP|pursue|)|(NPP|king|)|(NPd|Dan|)|~Abram pursued those kings to Dan.",4|1|14|14|p|A|AbramA|kingA|||regionA||||4|1|35|5|p|N|personA|JacobA|||||||,2,,0,17,,1
378003,push-away,,0,,,0,to push something away from you,,,,AB_______,"4,1,19,9|(NPA|man|)|(VP|push-away|)|(NPP|Lot|)|~The men pushed Lot away.",,1,,0,39,,1
378005,put-away,,0,,,0,to put something back into its place,,,,,,,1,,0,28,,1
378007,put-on,,28,,,0,to put on clothes (John put on a suit.),,,,AB__e____,"7,3,3,11|(NPA|Agus|)|(VP|put-on|)|(NPP|clothes|)|~Agus put on clothes.7,3,5,10|(NPA|person|)|(VP|put-on|)|(NPP|glove|)|(NPd|hand|(NPN|-Body Part|person|)|)|~That person put gloves on his hand.",4|1|27|15|p|A|JacobA|clothesA|||||||4|1|35|2|p|A|personA|clothesA|||||||4|1|37|34|p|A|JacobA|clothesA|||||||4|1|38|19|p|A|TamarA|clothesA|||||||4|1|41|14|p|A|JosephA|clothesA|||||||4|6|9|5|p|A|manA|sandalA|||footA||||4|8|3|3|p|A|RuthA|clothesA|||||||4|9|17|38|p|A|SaulA|clothesA|||DavidA||||4|9|17|38|p|A|SaulA|armorA|||DavidA||||4|9|17|38|p|A|SaulA|helmetA|||headA||||4|9|28|8|p|A|SaulA|clothesA|||||||4|9|30|8|p|A|DavidA|clothesA|||||||4|10|12|20|p|A|DavidA|clothesA|||||||4|10|12|21|p|A|DavidA|clothesA|||||||4|10|14|2|p|A|womanA|clothesA|||||||4|17|4|1|p|A|MordecaiA|clothesA|||||||4|17|4|3|p|A|JewA|clothesA|||||||4|17|5|1|p|A|EstherA|clothesA|||||||4|32|3|5|p|A|personA|clothesA|||||||4|32|3|5|p|A|personA|clothesA|||||||4|32|3|6|p|A|kingA|clothesA|||||||4|32|3|8|p|A|personA|clothesA|||||||4|41|15|20|p|A|soldierA|clothesA|||JesusA||||4|42|12|35|p|A|discipleA|clothesA|||||||4|42|12|37|p|A|masterA|clothesA|||||||7|3|3|11|p|A|AgusA|clothesA|||||||7|3|4|1|p|A|AgusA|clothesA|||||||7|3|5|10|p|A|personA|gloveA|||handA||||,1,,0,37,,1
378009,raid,,8,,,0,complex - to attack people and take away their valuable things,,,,AB_______,"4,9,27,8|(NPA|David|)|(VP|raid|)|(NPP|person|)|(aP|often|)|~David raided those people often.",4|9|27|8|p|A|DavidA|personA|||||||4|9|27|9|p|A|DavidA|personA|||||||4|9|27|10|p|A|DavidA|personA|||||||4|9|27|10|p|A|DavidA|personA|||||||4|9|27|10|p|A|DavidA|personA|||||||4|9|27|10|p|A|DavidA|personA|||||||4|9|27|11|p|A|DavidA|personA|||||||4|9|27|11|p|A|DavidA|personA|||||||,2,,0,,,0
378010,raise,,31,,,0,to lift up something,,,,AB__e_g__,"4,27,12,7|(NPA|man|)|(VP|raise|)|(NPP|hand|(NPN|of|man|)|)|~The man raised his hand.4,17,4,11|if|(NPA|king|)|(VP|raise|)|(NPP|stick|(NPN|of|king|)|)|(NPB|person|)|~The king raised his stick for the person.4,2,9,22|(NPA|Moses|)|(VP|raise|)|(NPP|hand|(NPN|-Body Part|Moses|)|)|(NPd|sky|)|~Moses raised his hand to the sky.",4|1|8|9|p|A|NoahA|handA|||||||4|2|8|6|p|A|AaronA|handA|||||||4|2|9|22|p|A|MosesA|handA|||skyA||||4|2|9|23|p|A|MosesA|stickA|||skyA||||4|2|9|33|p|A|MosesA|handA|||YahwehA||||4|2|10|12|p|A|MosesA|handA|||||||4|2|10|13|p|A|MosesA|stickA|||||||4|2|10|21|p|A|MosesA|handA|||skyA||||4|2|10|22|p|A|MosesA|handA|||skyA||||4|2|14|16|p|A|MosesA|stickA|||||||4|2|14|21|p|A|MosesA|handA|||||||4|2|14|26|p|A|MosesA|handA|||||||4|2|14|27|p|A|MosesA|handA|||||||4|2|15|12|p|A|YahwehA|handA|||||||4|2|17|11|p|A|MosesA|handA|||||||4|2|17|11|p|N|MosesA|handA|||||||4|2|17|12|p|A|AaronA|handA|||||||4|2|17|16|p|A|MosesA|handA|||||||4|6|8|18|p|A|JoshuaA|spearA|||||||4|6|8|18|p|A|JoshuaA|spearA|||||||4|6|8|19|p|A|JoshuaA|spearA|||||||4|6|8|19|p|A|JoshuaA|spearA|||||||4|10|24|16|p|A|angelA|handA|||||||4|16|8|6|p|A|personA|handA|||||||4|17|4|11|p|A|kingA|scepterA|||||personA||4|17|5|2|p|A|kingA|scepterA|||||||4|17|8|4|p|A|kingA|scepterA|||||EstherA||4|27|12|7|p|A|manA|handA|||||||4|42|16|23|p|A|personA|headA|||||||4|42|18|13|p|N|personA|headA|||||||4|42|24|50|p|A|JesusA|handA|||||||,1,,0,17,,1
378012,rape,,0,,,0,complex - a man forces a woman to have sex with him,,,,,,,2,,0,,,0
378014,read,,140,,,0,to read something out loud to other people,,,,AB__e_g__,"4,27,3,4|(NPA|official|)|(VP|read|)|(NPP|command|)|~The official read the command.4,27,5,17|(NPA|Daniel|)|(VP|read|)|(NPP|message|)|(NPB|king|)|~Daniel read the message for the king.4,42,4,16|(NPA|Jesus|)|(VP|read|)|(NPP|scripture|)|(NPd|person|)|~Jesus read the Scriptures to the people.",6|2|1|26|p|A|JohnA|bookA|||||||6|2|1|27|P|A|JohnA|bookA|||||||6|3|1|1|p|A|JohnA|bookA|||||||6|3|1|2|p|A|JohnA|bookA|||||||6|3|1|3|p|A|JohnA|bookA|||||||6|3|1|4|p|A|JohnA|bookA|||||||6|3|1|5|p|A|JohnA|bookA|||||||6|3|1|6|p|A|JohnA|bookA|||||||6|3|1|7|p|A|JohnA|bookA|||||||6|3|1|8|p|A|JohnA|bookA|||||||6|3|1|9|p|A|JohnA|bookA|||||||6|3|1|15|p|A|JohnA|bookA|||||||6|3|1|16|p|A|JohnA|bookA|||||||6|3|1|19|p|A|JohnA|bookA|||||||6|4|1|7|p|A|JohnA|bookA|||||||6|5|1|17|p|A|JohnA|bookA|||||||6|5|1|21|p|A|JohnA|bookA|||||||6|8|1|26|p|A|MaryA|bookA|||||||6|8|1|29|p|A|JohnA|bookA|||||||6|8|1|33|p|A|MaryA|bookA|||||||6|8|1|33|p|A|JohnA|bookA|||||||6|8|1|34|p|A|manA|bookA|||||||6|8|1|35|p|A|JohnA|bookA|||||||6|8|1|36|p|A|JohnA|bookA|||||||6|8|1|37|p|A|JohnA|bookA|||||||6|8|1|38|p|A|JohnA|bookA|||||||6|8|1|39|p|A|JohnA|bookA|||||||6|8|1|40|p|A|MaryA|bookA|||||||6|8|1|41|p|A|JohnA|bookA|||||||6|8|1|42|p|A|JohnA|bookA|||||||6|8|1|43|p|A|JohnA|bookA|||||||6|8|1|44|p|A|JohnA|bookA|||||||6|8|1|45|p|A|JohnA|bookA|||||||6|8|1|46|p|A|MaryA|bookA|||||||6|8|1|47|p|A|MaryA|bookA|||||||6|8|1|48|p|A|MaryA|bookA|||||||6|8|1|49|p|A|MaryA|bookA|||||||6|8|1|50|p|A|MaryA|bookA|||||||6|8|1|51|p|A|MaryA|bookA|||||||6|8|1|52|p|A|MaryA|bookA|||||||6|8|1|53|p|A|MaryA|bookA|||||||6|8|1|54|p|A|MaryA|bookA|||||||6|8|1|55|p|A|MaryA|bookA|||||||6|8|1|56|p|A|JohnA|bookA|||||||6|8|1|57|p|A|JohnA|bookA|||||||6|8|1|58|p|A|MaryA|bookA|||||||6|8|1|59|p|A|MaryA|bookA|||||||6|8|1|60|p|A|MaryA|bookA|||||||6|8|1|61|p|A|MaryA|bookA|||||||6|8|1|62|p|A|JohnA|bookA|||||||6|8|1|63|p|A|JohnA|bookA|||||||6|8|1|63|p|A|JohnA|bookA|||||||6|8|1|64|p|A|JohnA|bookA|||||||6|8|1|65|p|A|JohnA|bookA|||||||6|8|1|66|p|A|JohnA|bookA|||||||6|8|1|67|p|A|JohnA|bookA|||||||6|8|1|69|p|A|JohnA|bookA|||||||6|8|1|70|p|A|JohnA|bookA|||||||6|8|1|71|p|A|JohnA|bookA|||||||6|8|1|71|p|A|MaryA|bookA|||||||6|8|1|72|p|A|JohnA|bookA|||||||6|8|1|72|p|A|MaryA|bookA|||||||6|8|1|74|p|A|JohnA|bookA|||||||6|8|1|74|p|A|MaryA|bookA|||||||6|8|1|75|p|A|JohnA|bookA|||||||6|8|1|75|p|A|MaryA|bookA|||||||6|8|1|76|p|A|JohnA|bookA|||||||6|8|1|76|p|A|MaryA|bookA|||||||6|8|1|77|p|A|JohnA|bookA|||||||6|8|1|77|p|A|MaryA|bookA|||||||6|8|1|78|p|A|JohnA|bookA|||||||6|8|1|78|p|A|MaryA|bookA|||||||6|8|1|79|p|A|JohnA|bookA|||||||6|8|1|79|p|A|MaryA|bookA|||||||6|8|1|80|p|A|JohnA|bookA|||||||6|8|1|80|p|A|MaryA|bookA|||||||6|8|1|81|p|A|MaryA|bookA|||||||6|8|1|81|p|A|JohnA|bookA|||||||6|8|1|82|p|A|JohnA|bookA|||||||6|8|1|82|p|A|JohnA|bookA|||||||6|8|1|83|p|A|JohnA|bookA|||||||6|8|1|85|p|A|MaryA|bookA|||||||6|8|1|85|p|A|JohnA|bookA|||||||6|8|1|87|p|A|PeterA|bookA|||||||6|8|1|88|p|A|PeterA|bookA|||||||6|8|1|89|p|A|PeterA|bookA|||||||6|8|1|90|p|A|JohnA|bookA|||||||6|8|1|91|p|A|personA|bookA|||||||6|8|1|92|p|A|JohnA|thingA|||||||6|8|1|93|p|A|JohnA|bookA|||||||6|8|1|94|p|A|JohnA|bookA|||||||6|8|1|95|p|A|JohnA|bookA|||||||6|8|1|96|p|A|JohnA|bookA|||||||6|8|1|97|p|A|JohnA|bookA|||||||6|8|1|99|p|A|JohnA|bookA|||||||6|8|1|100|p|A|JohnA|bookA|||||||6|8|1|101|p|A|JohnA|bookA|||||||6|8|1|102|p|A|JohnA|bookA|||||||6|8|1|103|p|A|JohnA|bookA|||||||6|8|1|104|p|A|JohnA|bookA|||||||6|8|1|105|p|A|JohnA|bookA|||||||4|2|24|7|p|A|MosesA|bookA|||personA||||4|6|1|8|p|A|JoshuaA|Book-of-the-LawA|||personA||||4|6|8|34|p|A|JoshuaA|wordA|||personA||||4|6|8|34|p|A|JoshuaA|thingC|||||||4|6|8|35|p|A|JoshuaA|commandA|||IsraeliteA||||4|16|6|5|p|A|personA|letterA|||||||4|16|8|1|p|A|EzraA|lawA|||personA||||4|16|8|3|p|A|EzraA|bookA|||personA||||4|16|8|3|p|A|EzraA|bookA|||manA||||4|16|8|8|p|A|manA|Book-of-the-Law-of-GodA|||personA||||4|16|8|8|P|A|manA|lawA|||||||4|16|8|12|P|A|EzraA|wordA|||personA||||4|16|8|18|p|A|EzraA|Book-of-the-Law-of-GodA|||personA||||4|17|6|1|p|A|servantA|bookA|||||||4|17|6|2|p|A|servantA|storyA|||||||4|17|9|23|p|A|JewA|letterA|||||||4|27|5|7|p|A|personA|messageA|||||||4|27|5|8|p|A|manA|messageA|||||||4|27|5|15|p|A|manA|messageA|||||||4|27|5|16|p|A|DanielA|messageA|||||||4|27|5|16|p|A|DanielA|messageA|||||||4|27|5|17|p|A|DanielA|messageA|||||kingA||4|42|1|4|p|A|TheophilusA|bookA|||||||4|42|4|16|p|A|JesusA|scriptureA|||personA||||4|42|4|17|p|A|JesusA|bookA|||||||4|42|4|18|p|A|JesusA|wordA|||personA||||4|42|4|20|p|A|JesusA|bookA|||||||4|42|4|21|p|A|JesusA|wordA|||||||4|42|5|1|p|A|JesusA|scriptureA|||||||4|42|16|29|p|A|personA|bookA|||||||4|42|16|29|p|A|personA|bookA|||||||4|42|16|30|p|A|personA|bookA|||||||4|42|16|31|p|A|personA|bookA|||||||4|51|4|16|p|A|personA|letterA|||personA||||4|51|4|16|p|A|personA|letterA|||personA||||4|51|4|16|p|A|personA|letterA|||personA||||4|52|5|27|p|A|personA|letterA|||personA||||7|2|1|2|p|A|KandeA|bookA|||||||7|2|5|4|p|A|KandeA|bookA|||||||,1,,0,3,,1
378016,read,,6,,,0,to read something silently,,,,AB_______,"4,27,9,2|(NPA|Daniel|)|(VP|read|)|(NPP|book|(NPN|-Name|Jeremiah|)|)|~Daniel read the book of Jeremiah.",4|27|9|2|p|A|DanielA|bookA|||||||4|41|12|10|p|A|priestA|wordA|||||||4|41|12|10|p|E|priestA|wordA|||||||4|41|12|26|p|A|SadduceeA|partA|||||||4|41|12|26|p|E|SadduceeA|partA|||||||4|41|13|14|p|A|personA|bookA|||||||,1,,0,,,0
378018,rebel,,8,,,0,complex - to refuse to continue obeying someone,,,,AB_______,"4,41,13,12|(NPA|child|)|(VP|rebel|)|(NPP|parent|(NPN|-Kinship|child|)|)|~Children rebelled against their parents.",4|6|22|19|p|N|personA|YahwehA|||||||4|6|22|29|p|N|personA|YahwehA|||||||4|6|22|31|p|N|personA|YahwehA|||||||4|16|6|6|p|A|NehemiahA|kingA|||||||4|27|5|23|p|A|BelshazzarA|LordA|||||||4|27|11|14|p|A|personA|kingA|||||||4|27|11|14|p|A|personA|kingA|||||||4|41|13|12|p|A|childA|parentA|||||||,2,,0,,,0
378020,recede,,,,,0,complex - water level goes down,,,,,,,2,,0,,,0
378021,receive,,208,,,0,to receive ownership of something from someone (John received a book from Mary.),,,,AB_d__g__,"7,3,1,12|(NPA|person|)|(VP|receive|)|(NPP|money|)|~The people received money.4,42,12,48|(NPA|person|)|(VP|receive|)|(NPP|thing|)|(NPs|God|)|~Those people received many things from God.4,2,25,2|(NPA|Moses|)|(VP|receive|)|(NPP|gift/Aoffering|)|(NPB|Yahweh|)|~Moses received the offering for Yahweh.",4|1|15|2|p|A|servantA|thingA|||||||4|1|15|3|p|A|servantA|thingA|||||||4|1|15|4|p|N|manA|thingA|||||||4|1|15|4|p|A|sonA|thingA|||||||4|1|25|31|p|A|EsauA|rightA||fatherA|||||4|1|25|32|p|A|EsauA|rightA||fatherA|||||4|1|25|34|p|A|EsauA|rightA||fatherA|||||4|1|31|14|p|A|RachelA|thingA||fatherA|||||4|1|31|14|p|N|RachelA|thingA||fatherA|||||4|1|43|23|p|A|servantA|silverA|||||||4|1|43|34|p|A|BenjaminA|foodA|||||||4|1|43|34|p|A|brotherA|foodA|||||||4|1|47|22|p|A|priestA|moneyA||kingA|||||4|1|48|6|p|A|childA|landB|||||||4|2|21|35|p|A|manA|moneyA|||||||4|2|21|35|p|A|manA|bullA|||||||4|2|21|36|p|A|manA|animalA|||||||4|2|22|15|p|A|neighborA|moneyA||manA|||||4|2|25|2|p|A|MosesA|giftA|||||YahwehA||4|2|25|3|p|A|MosesA|giftA||personA|||||4|2|25|4|p|A|MosesA|threadA|||||||4|2|25|4|p|A|MosesA|clothA|||||||4|2|25|5|p|A|MosesA|sheepA|||||||4|2|25|5|p|A|MosesA|skinA|||||||4|2|25|5|p|A|MosesA|wood-acaciaA|||||||4|2|25|6|p|A|MosesA|oil-oliveA|||||||4|2|25|6|p|A|MosesA|oil-oliveA|||||||4|2|25|6|p|A|MosesA|spiceA|||||||4|2|25|7|p|A|MosesA|stoneA|||||||4|6|1|6|p|A|personA|landA|||||||4|6|11|23|p|A|tribeA|partA|||||||4|6|12|7|p|A|tribeA|landA|||||||4|6|12|7|p|A|IsraeliteA|landA|||||||4|6|13|8|p|A|personA|landA|||||||4|6|13|14|p|A|personA|food-offeringA|||||||4|6|14|1|p|A|tribeA|landA|||||||4|6|14|1|p|A|IsraeliteA|regionA|||||||4|6|14|2|p|A|personA|landA|||||||4|6|14|4|p|N|personA|landA|||||||4|6|14|4|p|A|personA|townA|||||||4|6|14|9|p|A|CalebA|landA|||||||4|6|15|20|p|A|tribeA|townA|||||||4|6|15|20|p|A|familyA|townA|||||||4|6|15|21|p|A|tribeA|townA|||||||4|6|15|32|p|A|tribeA|townA|||||||4|6|15|33|p|A|tribeA|townA|||||||4|6|15|36|p|A|tribeA|townA|||||||4|6|15|37|p|A|tribeA|townA|||||||4|6|15|41|p|A|tribeA|townA|||||||4|6|15|42|p|A|tribeA|townA|||||||4|6|15|44|p|A|tribeA|townA|||||||4|6|15|45|p|A|tribeA|townA|||||||4|6|15|46|p|A|tribeA|townA|||||||4|6|15|47|p|A|tribeA|AshdodA|||||||4|6|15|48|p|A|tribeA|townA|||||||4|6|15|51|p|A|tribeA|townA|||||||4|6|15|52|p|A|tribeA|townA|||||||4|6|15|54|p|A|tribeA|townA|||||||4|6|15|55|p|A|tribeA|townA|||||||4|6|15|57|p|A|tribeA|townA|||||||4|6|15|58|p|A|tribeA|townA|||||||4|6|15|59|p|A|tribeA|townA|||||||4|6|15|60|p|A|tribeA|townA|||||||4|6|15|60|p|A|tribeA|townA|||||||4|6|15|61|p|A|tribeA|townA|||||||4|6|15|62|p|A|tribeA|townA|||||||4|6|16|1|p|A|descendantA|landA|||||||4|6|16|4|p|A|descendantA|landA|||||||4|6|16|5|p|A|familyA|landA|||||||4|6|16|8|p|A|familyA|regionA|||||||4|6|16|9|p|A|personA|townA|||||||4|6|16|9|p|A|personA|regionA|||||||4|6|17|1|p|A|tribeA|regionA|||||||4|6|17|1|p|A|descendantA|GileadA|||||||4|6|17|5|p|A|tribeA|regionA|||||||4|6|17|6|p|A|daughterA|landA|||||||4|6|17|6|p|A|sonA|landA|||||||4|6|17|7|p|A|tribeA|landA|||||||4|6|18|2|p|N|tribeA|landA|||||||4|6|18|2|p|A|tribeA|landA|||||||4|6|18|4|p|A|tribeA|landA|||||||4|6|18|7|p|N|tribeA|landA|||||||4|6|18|7|p|A|tribeA|landA|||||||4|6|18|8|p|A|tribeA|landA|||||||4|6|18|10|p|A|tribeA|landA|||||||4|6|18|11|p|A|tribeA|landA|||||||4|6|18|11|p|A|familyA|landA|||||||4|6|18|11|p|A|tribeA|landA|||||||4|6|18|14|p|A|personA|townA|||||||4|6|18|21|p|A|tribeA|townA|||||||4|6|18|24|p|A|tribeA|townA|||||||4|6|18|25|p|A|tribeA|townA|||||||4|6|18|28|p|A|tribeA|townA|||||||4|6|18|28|P|A|tribeA|landA|||||||4|6|19|1|p|A|tribeA|landA|||||||4|6|19|1|p|A|familyA|landA|||||||4|6|19|1|p|A|tribeA|landA|||||||4|6|19|2|p|A|tribeA|townA|||||||4|6|19|6|p|A|tribeA|townA|||||||4|6|19|7|p|A|tribeA|townA|||||||4|6|19|7|p|A|tribeA|townA|||||||4|6|19|8|p|A|tribeA|villageA|||||||4|6|19|8|p|A|personA|townA|||||||4|6|19|9|P|A|tribeA|landA|||||||4|6|19|9|P|A|tribeA|landA|||||||4|6|19|9|p|A|tribeA|landA|||||||4|6|19|9|p|A|tribeA|partA|||||||4|6|19|10|p|A|tribeA|landA|||||||4|6|19|10|p|A|familyA|landA|||||||4|6|19|10|p|A|tribeA|landA|||||||4|6|19|16|P|A|personA|townA|||||||4|6|19|16|p|A|familyA|landA|||||||4|6|19|17|p|A|tribeA|landA|||||||4|6|19|17|p|A|familyA|landA|||||||4|6|19|18|p|A|tribeA|landA|||||||4|6|19|23|P|A|personA|townA|||||||4|6|19|23|p|A|familyA|landA|||||||4|6|19|24|p|A|tribeA|landA|||||||4|6|19|24|p|A|familyA|landA|||||||4|6|19|25|p|A|tribeA|townA|||||||4|6|19|31|P|A|tribeA|townA|||||||4|6|19|31|p|A|familyA|landA|||||||4|6|19|32|p|A|tribeA|landA|||||||4|6|19|32|p|A|familyA|landA|||||||4|6|19|39|P|A|tribeA|townA|||||||4|6|19|39|p|A|familyA|landA|||||||4|6|19|40|p|A|tribeA|landA|||||||4|6|19|40|p|A|familyA|landA|||||||4|6|19|41|p|A|tribeA|landA|||||||4|6|19|46|p|A|tribeA|regionA|||||||4|6|19|48|P|A|tribeA|townA|||||||4|6|19|48|p|A|familyA|landA|||||||4|6|19|49|p|A|JoshuaA|landA|||||||4|6|21|1|p|A|tribeA|townA|||||||4|6|21|3|p|A|tribeA|regionA|||||||4|6|21|4|p|A|personA|townA||tribeA|||||4|6|21|5|p|A|familyA|townA||tribeA|||||4|6|21|6|p|A|familyA|townA||tribeA|||||4|6|21|7|p|A|familyA|townA||tribeA|||||4|6|21|20|p|A|familyA|townA||tribeA|||||4|6|21|21|p|A|familyA|ShechemA|||||||4|6|21|21|p|A|familyA|townA|||||||4|6|21|23|p|A|familyA|townA|||||||4|6|21|25|p|A|familyA|townA|||||||4|6|21|33|p|A|familyA|townA|||||||4|6|21|34|p|A|familyA|townA|||||||4|6|21|35|p|A|familyA|townA|||||||4|6|21|36|p|A|familyA|townA|||||||4|6|21|37|p|A|familyA|townA|||||||4|6|21|38|p|A|familyA|townA|||||||4|6|21|39|p|A|familyA|townA|||||||4|6|21|40|p|A|familyA|townA|||||||4|6|24|28|p|A|personA|landA|||||||4|7|11|2|p|N|JephthahA|landA|||||||4|8|4|6|p|A|sonA|landB||manA|||||4|9|8|3|p|A|sonA|moneyA||personA|||||4|9|30|24|p|A|manA|thingA|||||||4|9|30|24|p|A|manA|thingA|||||||4|9|30|24|p|A|manA|thingA|||||||4|10|14|7|p|N|sonA|thingA|||||||4|27|4|26|p|A|kingA|kingdomA|||||||4|27|7|18|p|A|personA|kingdomA|||||||4|27|7|22|p|A|personA|kingdomA|||||||4|27|12|13|p|A|DanielA|rewardA||GodA|||||4|40|5|46|p|A|personA|rewardA|||||||4|40|5|46|p|A|personA|rewardA|||||||4|41|1|3|p|A|lifeA|messageA|||||||4|41|4|16|p|A|personA|messageA|||||||4|41|6|2|p|A|manA|wisdomA|||||||4|41|9|41|p|E|personA|rewardA||GodA|||||4|41|10|30|p|E|personA|thingA|||||||4|41|10|30|p|A|personA|houseA|||||||4|41|11|24|p|A|followerA|thingB|||||||4|41|12|7|p|A|personA|gardenA|||||||4|42|11|9|p|A|discipleA|thingA|||||||4|42|11|10|p|A|discipleA|thingA|||||||4|42|12|48|p|A|personA|thingA||GodA|||||4|42|12|48|p|A|personA|thingA||GodA|||||4|42|16|25|p|A|personA|thingA|||||||4|42|16|25|p|A|LazarusA|thingA|||||||4|42|18|17|p|N|personA|kingdomA|||||||4|42|18|17|p|A|childA|kingdomA|||||||4|42|18|29|p|A|personA|thingA|||||||4|42|19|15|p|A|servantA|coinA|||||||4|42|19|23|p|A|manA|coinA|||||||4|42|19|26|p|A|personA|thingA|||||||4|42|20|28|p|A|childA|thingA|||||||4|42|23|34|p|A|personA|clothesA|||||||4|44|1|4|p|A|apostleA|giftA|||||||4|49|1|14|p|A|personA|giftA|||||||4|49|1|14|p|A|childA|thingA|||||||4|49|1|14|p|A|personA|giftA|||||||4|49|3|6|p|A|personA|thingD|||||||4|49|3|6|p|A|childA|thingD|||||||4|49|5|5|p|N|personA|thingA|||||||4|49|6|8|p|A|personA|rewardA||GodA|||||4|49|6|8|p|A|personA|rewardA|||||||4|49|6|8|p|A|personA|rewardA|||||||4|50|1|20|p|A|ChristA|gloryA|||||||4|50|1|20|p|A|ChristA|gloryA|||||||4|50|2|11|p|A|GodA|gloryA|||||||4|50|2|19|p|A|PaulA|newsA|||||||4|50|3|12|p|N|PaulA|thingA|||||||4|50|4|9|p|A|personA|thingB||PaulA|||||4|50|4|18|p|A|PaulA|paymentA|||||||4|51|4|10|p|A|personA|messageA|||||||4|56|3|7|p|A|PaulA|thingD||GodA|||||7|3|1|12|p|A|personA|moneyA|||||||,1,,0,23,,1
378182,suggest,,1,,,0,to advise someone to do something,,,,A___E__H_,"4,8,4,4|(NPA|Boaz|)|(VP|suggest|)|(NPd|man|)|[P|(NPA|man|)|(VP|buy/Aredeem|)|(NPP|land|)|]|~Boaz suggested to the man that he buy the land.",4|8|4|4|p|A|BoazA||||manA|||[buy/Aredeem-A]|,1,,0,32,,1
378183,support,,23,,,0,to agree with someone and help them (Mary supported John.),,,,AB_______,"4,41,3,6|(NPA|person|)|(VP|support|)|(NPP|Herod|)|~The people supported Herod.",4|27|11|1|p|A|LordA|MichaelA|||||||4|27|11|6|p|A|kingA|kingA|||||||4|27|11|6|p|A|personA|daughterA|||||||4|41|3|6|p|A|personA|HerodA|||||||4|41|9|38|p|A|personA|JesusA|||||||4|41|9|40|p|A|personA|JesusA|||||||4|41|12|13|p|A|personA|HerodA|||||||4|41|12|14|p|A|personA|HerodA|||||||4|41|12|14|p|A|personA|HerodA|||||||4|41|12|15|p|A|personA|HerodA|||||||4|41|12|15|p|A|personA|HerodA|||||||4|41|12|15|p|A|personA|HerodA|||||||4|41|12|15|p|A|personA|HerodA|||||||4|41|12|15|p|A|personA|HerodA|||||||4|41|12|15|p|A|personA|HerodA|||||||4|41|12|16|p|A|personA|HerodA|||||||4|41|12|16|p|A|personA|HerodA|||||||4|41|12|16|p|A|personA|HerodA|||||||4|41|12|16|p|A|personA|HerodA|||||||4|41|12|16|p|A|personA|HerodA|||||||4|41|12|16|p|A|personA|HerodA|||||||4|41|12|17|p|A|personA|HerodA|||||||4|41|12|17|p|A|personA|HerodA|||||||,1,,0,,,0
378185,surprise,,8,,,0,,,,,AB_______,"4,1,14,15|(NPA|Abram|)|(VP|surprise|)|(NPP|king|)|~Abram surprised the king.",4|1|14|15|p|A|manA|kingA|||||||4|7|8|11|p|A|GideonA|armyA|||||||4|9|15|5|p|A|soldierA|AmalekiteA|||||||4|41|1|27|p|A|eventA|personA|||||||4|41|10|24|P|A|thingC|followerA|||||||4|41|11|18|p|A|thingC|crowdA|||||||4|41|12|17|P|A|JesusA|PhariseeA|||||||4|42|24|22|p|A|womanA|discipleA|||||||,1,,0,44,,1
378187,surround,,30,,,0,something surrounds the outside of something,,,,AB_______,"4,34,3,8|(NPA|water|)|(VP|surround|)|(NPP|Thebes|)|~Water surrounded Thebes.",4|1|19|4|p|A|manA|houseA|||||||4|6|7|9|p|A|CanaaniteA|IsraeliteA|||||||4|6|10|5|p|A|armyA|GibeonA|||||||4|6|10|31|p|A|IsraeliteA|LachishA|||||||4|6|10|34|p|A|IsraeliteA|EglonB|||||||4|7|7|18|p|A|soldierA|MidianiteA|||||||4|7|9|50|p|A|AbimelekA|cityA|||||||4|7|16|2|p|A|personA|cityA|||||||4|7|19|22|p|A|manA|houseA|||||||4|7|20|5|p|A|manA|houseA|||||||4|7|20|43|p|A|IsraeliteA|manA|||||||4|9|11|1|p|A|NahashA|cityA|||||||4|10|17|12|p|A|HushaiA|DavidA|||||||4|10|18|15|p|A|soldierA|AbsalomA|||||||4|10|20|15|p|A|soldierA|cityA|||||||4|10|22|5|p|A|waveA|DavidA|||||||4|16|3|22|p|A|regionA|JerusalemA|||||||4|27|1|1|p|A|NebuchadnezzarA|JerusalemA|||||||4|27|7|9|P|A|fireA|throneA|||||||4|32|2|3|p|A|waterA|JonahA|||||||4|32|2|5|p|A|waterA|JonahA|||||||4|34|3|8|p|A|waterA|ThebesA|||||||4|41|1|45|p|A|personA|JesusA|||||||4|41|4|7|p|A|plantA|plantA|||||||4|41|4|19|p|A|thingA|messageA|||||||4|41|4|19|p|A|thingA|messageA|||||||4|41|9|14|p|A|crowdA|followerA|||||||4|42|19|43|p|A|wallA|cityA|||||||4|42|21|20|p|A|armyA|JerusalemA|||||||4|53|1|7|p|A|fireA|JesusA|||||||,1,,0,6,,1
378189,swallow,,0,,,0,to make food or drink go down your throat,,,,,,,1,,0,,,0
