ID,Reference,Verse,Notes,NoteFonts,Residue
863,Proverbs 30:12,,,,
864,Proverbs 30:13,,,,
866,Proverbs 30:15,,,,
867,Proverbs 30:16,,,,
868,Proverbs 30:17,,,,
869,Proverbs 30:18,,,,
870,Proverbs 30:19,,,,
872,Proverbs 30:21,,,,
873,Proverbs 30:22,,,,
874,Proverbs 30:23,,,,
875,Proverbs 30:24,,,,
877,Proverbs 30:26,,,,
878,Proverbs 30:27,,,,
879,Proverbs 30:28,,,,
880,Proverbs 30:29,,,,
881,Proverbs 30:30,,,,
883,Proverbs 30:32,,,,
884,Proverbs 30:33,,,,
885,Proverbs 31:1,,,,
886,Proverbs 31:2,,,,
887,Proverbs 31:3,,,,
888,Proverbs 31:4,,,,
890,Proverbs 31:6,,,,
891,Proverbs 31:7,,,,
892,Proverbs 31:8,,,,
893,Proverbs 31:9,,,,
894,Proverbs 31:10,,,,
896,Proverbs 31:12,,,,
897,Proverbs 31:13,,,,
898,Proverbs 31:14,,,,
899,Proverbs 31:15,,,,
901,Proverbs 31:17,,,,
902,Proverbs 31:18,,,,
903,Proverbs 31:19,,,,
904,Proverbs 31:20,,,,
905,Proverbs 31:21,,,,
907,Proverbs 31:23,,,,
908,Proverbs 31:24,,,,
909,Proverbs 31:25,,,,
910,Proverbs 31:26,,,,
912,Proverbs 31:28,,,,
913,Proverbs 31:29,,,,
914,Proverbs 31:30,,,,
915,Proverbs 31:31,,,,
